city,lng,lat,count
长沙南,112.94547319535287,28.23488939994364,1
蓬安,106.41848194209304,31.034630778270895,1
英吉沙,76.1820754256513,38.93567086352142,1
青县,116.81057477836235,38.588464758639795,1
马兰,113.28237171204177,23.07932605598971,1
香河,117.01240210779996,39.76793918854631,1
饶河,134.02046893233435,46.80418274416246,1
顺德,113.30045343954433,22.81045342679539,1
顺义,116.66142426369096,40.13635076223076,1
项城,114.88151400079326,33.473007441429914,1
鞍山市,123.00137251399407,41.11505359694933,1
草海,102.64723536798147,25.0080804509926,1
靖西,106.32109506453793,23.149605901750473,1
靖州,109.702451607033,26.58132135106617,1
青田,120.29657334899679,28.145487556330146,1
霍邱,116.28439133775672,32.3593435909225,1
蒲城,109.59249651068265,34.96127412878287,1
莱芜,117.68466691247161,36.23365413364694,1
霍尔果斯,80.42712977242704,44.235308556092576,1
集宁南,113.12058699942406,41.04114617178671,1
获嘉,113.66341666994346,35.2658092841611,1
陵水,110.04446409254778,18.512331595698807,1
阿里河,101.1577500356479,22.61490495745747,1
菜园坝,103.64225504548274,30.893001512717397,1
阿城,126.96435649551775,45.55427530435246,1
阳谷,115.79839557041204,36.12081551468669,1
阳新,115.22142677197253,29.836541808086142,1
阆中,106.01156526641945,31.564074553640427,1
绥中,120.35042453538213,40.33184347539701,1
七台河,131.01154459102744,45.77630032154785,1
红安八里,114.62442561129834,31.294296714037316,1
大连北,121.62163148459285,38.9189536667856,1
大石桥,122.51537953139649,40.65080216481545,1
大悟,114.1334125381888,31.567219806641464,1
大安,104.78041635328415,29.369928541322043,1
大余,114.36840663964537,25.40763729836687,1
墨玉,79.73547926535839,37.28299344690681,1
图门,115.03759804971288,44.68693630526289,1
固始,115.66048788818134,32.17417437962212,1
商都,113.58463922926263,41.56756663722376,1
呼伦贝尔,119.77237049946636,49.21844647556481,1
吴桥,116.39739206243448,37.63390875555352,1
启东,121.66347374677267,31.81423284964318,1
同江,132.51750949205328,47.64798067666648,1
吉林市,126.55563450495482,43.84356783457924,1
吉文,121.48131346901776,31.252956053300096,1
合肥南,117.23344266497664,31.826577833686887,1
合川,106.28254108757974,29.978181239534244,1
古田,118.75257823557276,26.583261752072914,1
古浪,102.90362978165219,37.47580190660082,1
双鸭山,131.16534168078073,46.65318589588607,1
双城堡,122.58397168612761,45.404371858137836,1
厦门高崎,118.1170337726629,24.55435827488453,1
卫辉,114.07160094452217,35.40406888214502,1
南靖,117.36344641065965,24.520851732069875,1
大营镇,115.73212796819539,37.31075305047869,1
大雁,120.59133434307782,49.25306916165305,1
南平,118.1843695481426,26.647772874203266,1
天镇,114.0974775330426,40.42641219869095,1
庄河,122.97449548262718,39.686956078878055,1
广水,113.83259337884046,31.6224760380074,1
广州南,113.27143134445974,23.135336306695006,1
平陆,111.22348047596425,34.84292515458109,1
平安,102.11442787755806,36.506553573162044,1
平南,110.39845197864268,23.545506098828316,1
崇左,107.3715202061015,22.383117234663302,1
小榄,114.02641850539634,22.37331435687135,1
寿阳,113.18341017492547,37.9013076069566,1
寿光,118.7974153748082,36.86192174647094,1
富锦,132.04453879527813,47.25593257184771,1
富裕,124.48054247905756,47.780228063275445,1
宣汉,107.73353356629586,31.35975482366174,1
宝清,132.20359411633407,46.33265182357228,1
宝丰,113.06144723583577,33.874745598630774,1
宜兴,119.83160603216115,31.342956624267874,1
定远,117.70447068625293,32.53704661348729,1
定南,115.03456377510408,24.789783831845877,1
安阳东,114.39950042177432,36.10594098401491,1
安图,128.90544846813714,43.117916954911934,1
宁安,129.4893679801412,44.34698357750037,1
宁国,118.98960981494011,30.639352229689443,1
宁化,116.66042551200016,26.267956490540477,1
孙吴,127.3423877083676,49.43145060685943,1
南芬,123.75146713686405,41.107095723220134,1
南岔,129.2895717996127,47.1437499135947,1
繁昌西,118.20542431830533,31.107958593586286,1
余姚北,121.16058507482123,30.042734639570824,1
伊春,128.9134589181794,47.73395443900141,1
代县,112.96655194854216,39.07272834638067,1
仙游,118.69845425064784,25.36829149810406,1
仙桃西,113.46159059813357,30.368271921724794,1
仙桃,113.46159059813357,30.368271921724794,1
京山,113.11226093659681,31.085751895571967,1
交城,112.16256770863693,37.55777223625885,1
井陉,114.15146299927575,38.03838621492678,1
五元,100.22130988324945,26.95976051231608,1
云南,102.71641607523223,25.051562267344867,1
二连,122.78332774117628,45.46662641868275,1
乐陵,117.23840643173311,37.73592450080975,1
乐都,102.40856633882869,36.48782005152185,1
乐亭,118.91938406305317,39.43193132009613,1
乌兰察布,113.13946767446333,41.00074832767381,1
丹阳,119.61250060471407,32.01592027416992,1
东至,117.03448128943805,30.116534528265298,1
东方,108.65856652679174,19.10110473128863,1
东光,116.54340955697872,37.894513906653266,1
东乡,116.60954171504868,28.25397739799852,1
东丰,125.5373779009073,42.68331077855281,1
三汇镇,106.62219705696666,30.09854318645195,1
三明北,117.64552116782143,26.269736515991838,1
万年,117.06459894217386,28.700054054128923,1
会同,109.74158556791785,26.893383817273584,1
侯马西,111.37839658489034,35.625364816257864,1
南宫,115.41452905480229,37.36406940272302,1
保定东,115.47146383768579,38.87998776845534,1
南城,116.64339884970856,27.576240966559514,1
南召,112.43542522254566,33.49618580462491,1
南丹,107.54748028933784,24.98184977548506,1
北道,126.13164785338725,43.69038553611206,1
北碚,106.40356933974634,29.811602753904445,1
北流,110.36057016580777,22.713958021611358,1
勃利,130.59853255314385,45.76096431316663,1
加格达奇,119.78538128698132,49.232052278148394,1
凯里南,107.98746889069089,26.573079425675388,1
凤城东,124.07242172438802,40.45918048245619,1
凤城,124.07242172438802,40.45918048245619,1
凌源,119.4073580787919,41.25165129714849,1
冷水滩,111.59842608526284,26.467705510832307,1
冷水江东,111.44153972291355,27.692058848957522,1
冶金,111.62927138120986,26.196282165783643,1
内乡,111.8554252869733,33.05120310547566,1
兴县,111.1343921049788,38.468803780990854,1
兴义顶校,104.9024609483044,25.09811331029694,1
兰溪,119.4665987055372,29.214044345079238,1
兰州东,103.84052119633628,36.067234693545565,1
六水盘,106.25881141779533,24.010928405343265,1
公营子,119.85225352771474,41.361715583278965,1
光山,114.92553303688484,32.01590687956846,1
偃师,112.79642141885469,34.733796624012776,1
信丰,114.92952113897391,25.391975120013715,1
应城,113.5795673963533,30.933976509913286,1
康巴什,109.8696273537329,39.61637814676571,1
建宁,116.85250622659105,26.83682465534918,1
漳浦,117.62044335256876,24.123461614811962,1
滨海北,119.82762105908833,33.99564654746655,1
源潭,112.98492759888084,23.273129851038348,1
溆浦,110.60155112895423,27.913963373885736,1
湛江,110.36555441392824,21.276723439012073,1
渭南北,109.51658960525897,34.50571551675255,1
渝北,106.6375590606026,29.723927343006626,1
深圳北,114.06455183658751,22.548456637984177,1
涵江,119.12256736821995,25.464464388124497,1
涞源,114.70047561678977,39.36627169152419,1
涉县,113.69758434882932,36.590691663211175,1
海门,121.18843649817478,31.87361172603022,1
海安县,120.47392692165361,32.553985066143284,1
海宁,120.68656506738283,30.51792376977565,1
海城,109.12452136754654,21.481065838235963,1
海口东,110.32552547126409,20.04404943925674,1
浙江,120.15953308739246,30.271548393336545,1
浑江,126.42361952720847,41.950423728219754,1
洮南,122.79446768260222,45.34113187256745,1
洪山,114.35045554601551,30.50633395680806,1
洛阳龙门,112.4594212983115,34.62426277921943,1
洋河,119.0876177847241,40.012448974220504,1
泰来,123.42362630924546,46.39782928518008,1
泗阳,118.70946596537884,33.728328313046696,1
泗水,117.2574285898902,35.67060048122767,1
漯河西,114.02342077764726,33.5877107071022,1
潮汕,113.16348240524292,22.98582554425155,1
建阳,118.12752522464272,27.337502466187814,1
潼关,110.25250761972325,34.55032684853216,1
紫荆关,106.72515912527831,27.359108466106765,1
穆棱,130.53055850351956,44.92478458958822,1
稷山,110.98941457872347,35.61040356961574,1
禄丰,102.0855313547639,25.155830804806403,1
祥云,100.55744657937458,25.489872506241518,1
祁门,117.72339257753917,29.860343948080427,1
祁县,112.34244242768281,37.36413128347519,1
磐石,126.0666162988913,42.95181750011373,1
砀山,116.3725240015101,34.44842817139671,1
石门县,111.386451407024,29.590365966649998,1
石泉,108.2544267959227,33.04460211026271,1
石柱,108.12041416638326,30.006108697868918,1
石嘴山,106.3906004255049,38.98968283991508,1
眉山东,103.85656331579456,30.082526119421058,1
白音胡硕,116.48936376503904,43.87056011890201,1
白银市,104.1444508283435,36.55082533041454,1
白银,104.15541276065119,36.54146356806949,1
白洋淀,116.52226947380211,40.10763130913379,1
白沟,116.01715011972692,39.18395691106342,1
瓜州,95.78873636451216,40.526105978950454,1
瑞昌,115.6874296720721,29.681951286531458,1
玛纳斯,86.2206434521992,44.31006285879989,1
炎陵,113.77941879831802,26.496060691598743,1
灵石,111.78561787596237,36.85336750127023,1
灵武,106.34644035544825,38.108658666793254,1
泗县,117.9165899917489,33.48869463013435,1
沿河,108.5104775397904,28.570101680094822,1
沾化,118.10545441335532,37.705298106724484,1
沧州西,116.84558075595014,38.310215141107044,1
来宾,109.22745819590091,23.75654676260728,1
望江,116.70059029409546,30.129968329228802,1
曲阜东,116.99341597169382,35.587372286487756,1
景泰,104.069444384363,37.18740626009718,1
普宁,116.1724489811672,23.30363452186039,1
昌黎,119.1693752102054,39.71905083387967,1
昌乐,118.83648798143965,36.71299619084501,1
昆阳,102.60175573116265,24.672660889054274,1
无锡东,120.31858328810601,31.498809732685714,1
新青,129.5406467523643,48.29613466085064,1
新疆,87.63347320573824,43.79923810128996,1
新沂,118.36153652101795,34.37561095463685,1
新会,113.03845482238786,22.465113060519734,1
敦化,128.23861239315394,43.37829127451678,1
揭阳,116.37851218033846,23.555740488275585,1
惠农,106.78843002230066,39.24538810836003,1
息烽,106.74756178043502,27.096475267062225,1
怀柔,116.63838587142932,40.32261840426579,1
怀仁,113.11230462343235,39.79357083603243,1
德惠,125.73451517727733,44.52716106660816,1
徐家店,118.59845404238828,40.69873812623691,1
当阳,111.79456850223322,30.82698905028075,1
张家口南,114.89257223145165,40.7732372026915,1
开阳,106.97155955927653,27.06367357395087,1
开通,108.05670419245898,24.89625033164812,1
杨村,117.06078960358657,39.38024090730448,1
松山,118.9394138505008,42.292481572693966,1
武胜,106.3024617431046,30.35549566037789,1
沙河市,114.50947385688346,36.8611273411454,1
沂南,118.47149154086414,35.55609766694983,1
汉川,113.845549010397,30.666913578820797,1
永城,116.45556614759954,33.93480147585089,1
永嘉,120.68852407508358,28.15645033220569,1
水富,104.42243298394331,28.636106975261676,1
水家湖,117.1770359060719,32.483902246051564,1
民乐,100.8194290374239,38.436842233981295,1
毕节,105.33332337116845,27.408562131330886,1
武隆,107.76642518951796,29.33202687074895,1
武陟,113.4083958204103,35.105838449216684,1
正定,114.57748106365241,38.15171372795392,1
松河,108.39745826007041,32.64938495551847,1
樟木头,113.79799306224001,23.872670602755505,1
榆树,126.53960936347069,44.84543972769254,1
梧州南,111.28551681182014,23.48274528113516,1
万宁,110.39943436554806,18.800106988303387,1
桂平,110.08552599671751,23.40004888369942,1
格尔木,94.93331021042529,36.41237104695386,1
柳林南,110.89538983929958,37.43549296493386,1
柳园,116.59034735565535,39.45854073401676,1
枝江北,111.766539753372,30.431730676997983,1
林口,130.28757880086056,45.28412885062018,1
林东,118.70457871628571,32.30349168355469,1
龙游,119.17841825565665,29.034486553294915,1
